Dataset,alpha,split,weights,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
liver-disorders,8,26,CLD,0.7520408163265306,0.7533333333333333,0.0163605512891212
liver-disorders,8,26,DCP,0.7544897959183674,0.759047619047619,0.02030971720366328
liver-disorders,8,26,F1,0.7467120181405895,0.7461904761904762,0.010450080842383596
liver-disorders,8,26,Hostility,0.7430839002267574,0.7457142857142858,0.012043589621305499
liver-disorders,8,26,LSC,0.7429024943310658,0.7461904761904762,0.02224727289048258
liver-disorders,8,26,N1,0.7381632653061224,0.74,0.011073129121100244
liver-disorders,8,26,N2,0.7308616780045352,0.7323809523809524,0.009042127465757608
liver-disorders,8,26,TD_U,0.7483673469387755,0.7533333333333333,0.022139821311896547
liver-disorders,8,26,kDN,0.7466213151927438,0.7533333333333333,0.020808981556574964
arrhythmia_cfs,16,18,CLD,0.8269611226132965,0.8408695652173913,0.04462265757373203
arrhythmia_cfs,16,18,DCP,0.8390177133655395,0.8429951690821256,0.01831284511576673
arrhythmia_cfs,16,18,F1,0.8402944559466299,0.8474396135265699,0.02886343418640135
arrhythmia_cfs,16,18,Hostility,0.840798251667817,0.8563768115942029,0.04093371759237856
arrhythmia_cfs,16,18,LSC,0.8441867954911434,0.8496135265700483,0.02446549347376666
arrhythmia_cfs,16,18,N1,0.8487416609155739,0.8561835748792271,0.02314130419625248
arrhythmia_cfs,16,18,N2,0.8429859673337935,0.8496135265700483,0.02824980426277106
arrhythmia_cfs,16,18,TD_U,0.8099378881987578,0.8363285024154589,0.08188134911064783
arrhythmia_cfs,16,18,kDN,0.8447527030135726,0.8517391304347827,0.02555617414386297
ionosphere,2,8,CLD,0.9162736205593349,0.9173809523809524,0.005683031602282366
ionosphere,2,8,DCP,0.9185903250188965,0.923015873015873,0.01399575451145323
ionosphere,2,8,F1,0.9191232048374905,0.9202380952380952,0.012536253202726076
ionosphere,2,8,Hostility,0.9128798185941043,0.9173015873015872,0.016931961552975994
ionosphere,2,8,LSC,0.9176417233560089,0.9202380952380952,0.01193037305558233
ionosphere,2,8,N1,0.918975812547241,0.9202380952380952,0.010468007408973495
ionosphere,2,8,N2,0.9223242630385486,0.923015873015873,0.009334937465307011
ionosphere,2,8,TD_U,0.9196787603930461,0.9202380952380952,0.007220236784066423
ionosphere,2,8,kDN,0.9203136810279666,0.92015873015873,0.005591914818009096
vehicle2,12,6,CLD,0.9721055088702147,0.9787394957983192,0.03182909459360806
vehicle2,12,6,DCP,0.973547418967587,0.976358543417367,0.009514717136571966
vehicle2,12,6,F1,0.9778237961851407,0.9799159663865544,0.010706594955109203
vehicle2,12,6,Hostility,0.9715472855808989,0.9752100840336132,0.016574106618135458
vehicle2,12,6,LSC,0.9778131252501,0.9822549019607842,0.01613304603897129
vehicle2,12,6,N1,0.9725456849406429,0.9740056022408964,0.007100192381392107
vehicle2,12,6,N2,0.9769901293850873,0.981078431372549,0.0159012269996238
vehicle2,12,6,TD_U,0.9720861678004536,0.976344537815126,0.017572612899200327
vehicle2,12,6,kDN,0.9724456449246365,0.9751960784313726,0.009037150498770574
contraceptive_NL,10,4,CLD,0.7372248813614793,0.7380798969072165,0.0051729894635718175
contraceptive_NL,10,4,DCP,0.7420997995418099,0.7422036082474227,0.003606173102651159
contraceptive_NL,10,4,F1,0.7320727990508918,0.7349334192439863,0.014988696471309482
contraceptive_NL,10,4,Hostility,0.7329789518900344,0.7339024914089347,0.005383683792200974
contraceptive_NL,10,4,LSC,0.7325826378661431,0.7328500859106529,0.0075223042692411
contraceptive_NL,10,4,N1,0.7292582024218622,0.7297573024054983,0.004524774070319865
contraceptive_NL,10,4,N2,0.7333031623302242,0.7349334192439863,0.005790880092249616
contraceptive_NL,10,4,TD_U,0.7262922394043528,0.7276417525773196,0.0067249941310622285
contraceptive_NL,10,4,kDN,0.73307048764523,0.735985824742268,0.007011944439178423
chatfield_4,16,16,CLD,0.880072463768116,0.8851449275362319,0.02934967117120041
chatfield_4,16,16,DCP,0.8942374051069703,0.9016304347826086,0.021975736785632097
chatfield_4,16,16,F1,0.8996808143547274,0.9063405797101448,0.0179154581114041
chatfield_4,16,16,Hostility,0.903252242926156,0.9021739130434784,0.009436210799049893
chatfield_4,16,16,LSC,0.8937715665976536,0.8978260869565217,0.017140445838071703
chatfield_4,16,16,N1,0.8960231193926846,0.8981884057971014,0.009754131288057605
chatfield_4,16,16,N2,0.897851966873706,0.9021739130434784,0.018820649097418696
chatfield_4,16,16,TD_U,0.8996894409937888,0.9019927536231884,0.015826548024703662
chatfield_4,16,16,kDN,0.8947808833678399,0.9018115942028986,0.0214757305889887
bands,2,10,CLD,0.7304590304590304,0.7421921921921922,0.0328313023850002
bands,2,10,DCP,0.7315458315458315,0.737012012012012,0.02647266399118013
bands,2,10,F1,0.7151758901758901,0.7232732732732733,0.026662258238322703
bands,2,10,Hostility,0.7314922064922065,0.7395645645645645,0.020972455952695514
bands,2,10,LSC,0.7176926926926926,0.7257507507507508,0.03396247648019098
bands,2,10,N1,0.7175353925353926,0.7207207207207207,0.021126365855815864
bands,2,10,N2,0.7161554411554412,0.7287537537537537,0.03060072049805685
bands,2,10,TD_U,0.7271485771485772,0.7394894894894894,0.03556601535612786
bands,2,10,kDN,0.7238273988273989,0.7288288288288288,0.016498787170679284
ilpd,20,16,CLD,0.7182525278714026,0.7201754385964912,0.00748974895962117
ilpd,20,16,DCP,0.7218448419900325,0.7218995765275257,0.005535031666572935
ilpd,20,16,F1,0.7198182237202201,0.7235934664246824,0.013556825331028838
ilpd,20,16,Hostility,0.714268429694927,0.7167876588021779,0.009579462753894121
ilpd,20,16,LSC,0.7086293319505661,0.7149425287356321,0.014639276998099478
ilpd,20,16,N1,0.7102123123901708,0.7115547489413189,0.008390340484672036
ilpd,20,16,N2,0.7117448794399793,0.7166969147005445,0.018159656330687626
ilpd,20,16,TD_U,0.7132299138651226,0.7166364186327889,0.0143246157817482
ilpd,20,16,kDN,0.7181459395615475,0.7218088324258923,0.012408947256795453
Yeast_CYTvsNUC,8,26,CLD,0.6801878604125795,0.688314606741573,0.024342245311844243
Yeast_CYTvsNUC,8,26,DCP,0.6713917127400274,0.6770661672908864,0.017095913323640376
Yeast_CYTvsNUC,8,26,F1,0.6720206884251828,0.6770786516853933,0.021544381955721913
Yeast_CYTvsNUC,8,26,Hostility,0.68361215147732,0.6893508114856429,0.01500202180226603
Yeast_CYTvsNUC,8,26,LSC,0.6755805243445693,0.6793133583021224,0.01794448212949672
Yeast_CYTvsNUC,8,26,N1,0.6765471731763866,0.6826716604244695,0.02063429341520404
Yeast_CYTvsNUC,8,26,N2,0.6762077165447952,0.6793258426966292,0.01827022268215807
Yeast_CYTvsNUC,8,26,TD_U,0.6823191249033945,0.6883520599250936,0.01864805082051016
Yeast_CYTvsNUC,8,26,kDN,0.6761999881101004,0.6793882646691636,0.01904997495843545
yeast1,20,6,CLD,0.7715523049415667,0.77358969707963,0.009149272671891228
yeast1,20,6,DCP,0.7701698582571065,0.7722610194086704,0.008365131695898751
yeast1,20,6,F1,0.7660354745925216,0.7695719209142028,0.017570025464047744
yeast1,20,6,Hostility,0.7734037729004173,0.7736078360239433,0.009158579919931317
yeast1,20,6,LSC,0.7713644373040347,0.7742835116996191,0.010919161251345453
yeast1,20,6,N1,0.7662064989246198,0.7668737529475784,0.006617047710819713
yeast1,20,6,N2,0.775224145526159,0.7770043533466352,0.009161650601379143
yeast1,20,6,TD_U,0.7620826963108842,0.7675312896789407,0.01715704960898968
yeast1,20,6,kDN,0.7707179135031484,0.7729004171957192,0.00813944971097013
steel-plates-fault,8,2,CLD,0.9861379857256145,1.0,0.06352372969692952
steel-plates-fault,8,2,DCP,1.0,1.0,0.0
steel-plates-fault,8,2,F1,1.0,1.0,0.0
steel-plates-fault,8,2,Hostility,0.9966372115856652,1.0,0.015410232454809724
steel-plates-fault,8,2,LSC,0.9992889241342849,1.0,0.0032585589794954296
steel-plates-fault,8,2,N1,1.0,1.0,0.0
steel-plates-fault,8,2,N2,0.9949218936847802,1.0,0.023270806576527615
steel-plates-fault,8,2,TD_U,0.9917566053648528,1.0,0.037775979898954946
steel-plates-fault,8,2,kDN,1.0,1.0,0.0
contraceptive_NS,8,30,CLD,0.6517126148705097,0.6508771929824562,0.007624397662136129
contraceptive_NS,8,30,DCP,0.6581453634085213,0.6543859649122807,0.009665627261050268
contraceptive_NS,8,30,F1,0.6558479532163742,0.656140350877193,0.00966638540892666
contraceptive_NS,8,30,Hostility,0.6528404344193819,0.6543859649122807,0.009873409117169754
contraceptive_NS,8,30,LSC,0.643984962406015,0.643859649122807,0.005316149271924891
contraceptive_NS,8,30,N1,0.652046783625731,0.6535087719298246,0.005132391098825162
contraceptive_NS,8,30,N2,0.6524644945697577,0.6543859649122807,0.006803868911524391
contraceptive_NS,8,30,TD_U,0.6471595655806182,0.6482456140350876,0.00469855188381716
contraceptive_NS,8,30,kDN,0.6495822890559733,0.6508771929824562,0.0055173907853912005
mammographic,8,6,CLD,0.7857142857142857,0.783132530120482,0.010865343968897103
mammographic,8,6,DCP,0.7929432013769363,0.7903614457831325,0.011457101026259997
mammographic,8,6,F1,0.7921973608720597,0.7939759036144578,0.005049027271208151
mammographic,8,6,Hostility,0.7881239242685025,0.7867469879518072,0.006063554081138632
mammographic,8,6,LSC,0.8018359150889273,0.8012048192771084,0.005176785385434407
mammographic,8,6,N1,0.7966150315547906,0.7975903614457831,0.0034839708771568045
mammographic,8,6,N2,0.8008032128514057,0.8012048192771084,0.004839315769121967
mammographic,8,6,TD_U,0.7954675846242112,0.7963855421686746,0.004012333321478613
mammographic,8,6,kDN,0.7946643717728056,0.7963855421686746,0.004370213987476083
bupa,16,2,CLD,0.7300320128051221,0.7339495798319328,0.03348537024751683
bupa,16,2,DCP,0.7063945578231292,0.710672268907563,0.015090057661871792
bupa,16,2,F1,0.7091956782713085,0.716218487394958,0.028119555348562978
bupa,16,2,Hostility,0.7250180072028812,0.7336974789915967,0.031652341643010805
bupa,16,2,LSC,0.7227330932372948,0.7336974789915967,0.03833269171216493
bupa,16,2,N1,0.7023769507803121,0.7050420168067226,0.019238782221652678
bupa,16,2,N2,0.708515406162465,0.7158823529411765,0.023176637151724314
bupa,16,2,TD_U,0.6955902360944377,0.6989915966386555,0.0178341348375329
bupa,16,2,kDN,0.7269027611044417,0.739327731092437,0.02973043790000997
saheart,8,14,CLD,0.6958614157966609,0.6991211840888066,0.009458620887054542
saheart,8,14,DCP,0.6898000088101846,0.6904255319148935,0.008309814095018896
saheart,8,14,F1,0.6697017752521915,0.677382053654024,0.01860444514175356
saheart,8,14,Hostility,0.7023501167349456,0.7036077705827937,0.008009941995834085
saheart,8,14,LSC,0.6844610369587243,0.6861239592969473,0.007014647400711836
saheart,8,14,N1,0.6974164133738602,0.6990749306197965,0.009589575528216456
saheart,8,14,N2,0.6955442491520197,0.6948196114708602,0.012856936376688508
saheart,8,14,TD_U,0.6760142724990088,0.6774283071230343,0.010960428486676421
saheart,8,14,kDN,0.6909409277124355,0.6904255319148935,0.00617012063477876
parkinsons,18,2,CLD,0.8919298245614036,0.903157894736842,0.03150345508612991
parkinsons,18,2,DCP,0.8820050125313282,0.8878947368421052,0.026211038384143487
parkinsons,18,2,F1,0.8902255639097745,0.893157894736842,0.014420304848621803
parkinsons,18,2,Hostility,0.8835839598997494,0.8878947368421052,0.013410851693585385
parkinsons,18,2,LSC,0.8913032581453633,0.898157894736842,0.02344476567019104
parkinsons,18,2,N1,0.8949874686716791,0.8978947368421052,0.014343789420787463
parkinsons,18,2,N2,0.8853884711779448,0.8934210526315789,0.024790621697579233
parkinsons,18,2,TD_U,0.8878070175438596,0.893157894736842,0.028247316609904746
parkinsons,18,2,kDN,0.8996491228070175,0.9034210526315788,0.019119889524748798
chatfield_4,4,28,CLD,0.9003105590062113,0.9021739130434784,0.008965129794092409
chatfield_4,4,28,DCP,0.8950483091787438,0.8976449275362318,0.00690127835999757
chatfield_4,4,28,F1,0.8921497584541063,0.8978260869565217,0.013431029589559017
chatfield_4,4,28,Hostility,0.8946859903381641,0.8978260869565217,0.013672356411119066
chatfield_4,4,28,LSC,0.8888975155279504,0.8934782608695653,0.011648444065081713
chatfield_4,4,28,N1,0.9025017253278123,0.9021739130434784,0.009439191434314551
chatfield_4,4,28,N2,0.8961956521739131,0.8976449275362318,0.005573707480740733
chatfield_4,4,28,TD_U,0.9016735679779158,0.9063405797101448,0.013725011755188334
chatfield_4,4,28,kDN,0.8919944789510007,0.8936594202898551,0.012117604400372071
contraceptive_LS,10,10,CLD,0.6256049086301188,0.6255742296918767,0.005121154959541076
contraceptive_LS,10,10,DCP,0.6249419767907163,0.6254761904761905,0.005030092664899973
contraceptive_LS,10,10,F1,0.6210557556355876,0.6231792717086835,0.011922359276212042
contraceptive_LS,10,10,Hostility,0.6160077364279045,0.6125070028011205,0.0073909335616226144
contraceptive_LS,10,10,LSC,0.6222042150193411,0.6230812324929972,0.004499800735471253
contraceptive_LS,10,10,N1,0.6256642657062825,0.6256022408963585,0.005492520751031806
contraceptive_LS,10,10,N2,0.6189742563692144,0.6184313725490196,0.0042194021814246875
contraceptive_LS,10,10,TD_U,0.6182586367880486,0.6184173669467787,0.0062967859579416505
contraceptive_LS,10,10,kDN,0.6174889955982392,0.6160504201680672,0.007167028283530553
steel-plates-fault,10,2,CLD,0.9860653550344273,1.0,0.06385656533707268
steel-plates-fault,10,2,DCP,1.0,1.0,0.0
steel-plates-fault,10,2,F1,1.0,1.0,0.0
steel-plates-fault,10,2,Hostility,0.9958283297458556,1.0,0.01911699471401269
steel-plates-fault,10,2,LSC,0.9985297634782171,1.0,0.006737470150558767
steel-plates-fault,10,2,N1,1.0,1.0,0.0
steel-plates-fault,10,2,N2,0.9948220736880531,1.0,0.02372823926740034
steel-plates-fault,10,2,TD_U,0.9920044560250746,1.0,0.03664018548744381
steel-plates-fault,10,2,kDN,1.0,1.0,0.0
phoneme,2,1,CLD,0.9029063364922885,0.9080355309098378,0.019807918099760725
phoneme,2,1,DCP,0.896764842035945,0.9008181009105224,0.013303157282422333
phoneme,2,1,F1,0.9073111717474011,0.9109954131580748,0.014804116161953578
phoneme,2,1,Hostility,0.9015065999015475,0.9060012322858902,0.01573318443767729
phoneme,2,1,LSC,0.9038844552676961,0.9078500034230164,0.014692205397266074
phoneme,2,1,N1,0.9030112437937452,0.9058136509892516,0.011063208351213025
phoneme,2,1,N2,0.902722357512869,0.9063709180529884,0.0160516279610456
phoneme,2,1,TD_U,0.9047573570401666,0.9091456151160402,0.01519585466889159
phoneme,2,1,kDN,0.9022268677444278,0.9063681796398988,0.013130114172139714
fri_c0_250_50,12,4,CLD,0.7483809523809524,0.756,0.030852027794743393
fri_c0_250_50,12,4,DCP,0.7312380952380952,0.736,0.02581841351033164
fri_c0_250_50,12,4,F1,0.742095238095238,0.748,0.042362607051390035
fri_c0_250_50,12,4,Hostility,0.76,0.764,0.025737132707432706
fri_c0_250_50,12,4,LSC,0.7577142857142858,0.764,0.0321140823582784
fri_c0_250_50,12,4,N1,0.7619047619047619,0.772,0.03092232973419821
fri_c0_250_50,12,4,N2,0.7670476190476191,0.776,0.03482309031443964
fri_c0_250_50,12,4,TD_U,0.7617142857142858,0.776,0.03601269617390908
fri_c0_250_50,12,4,kDN,0.7721904761904762,0.78,0.025502194116622696
ilpd,4,1,CLD,0.7117319159968888,0.711524500907441,0.008399461742997638
ilpd,4,1,DCP,0.7254818079681963,0.7271627344222626,0.007095982265333947
ilpd,4,1,F1,0.7114395183360701,0.7132486388384754,0.012229982294307872
ilpd,4,1,Hostility,0.7143130815544608,0.7185420447670902,0.012521614216619526
ilpd,4,1,LSC,0.7073301068763863,0.7098306110102843,0.012372996371187842
ilpd,4,1,N1,0.7124247400109469,0.7149425287356321,0.008467358358010517
ilpd,4,1,N2,0.7111586437357763,0.7150332728372656,0.015642205345951066
ilpd,4,1,TD_U,0.7212009909832051,0.7235934664246824,0.01214638756083608
ilpd,4,1,kDN,0.710938265203238,0.7132486388384754,0.011933964833271846
contraceptive_NS,4,20,CLD,0.6532999164578113,0.6535087719298246,0.003452451075556876
contraceptive_NS,4,20,DCP,0.6571428571428571,0.656140350877193,0.005423619121407108
contraceptive_NS,4,20,F1,0.645655806182122,0.6482456140350876,0.011408488084545048
contraceptive_NS,4,20,Hostility,0.6548036758563074,0.6543859649122807,0.005179295675563389
contraceptive_NS,4,20,LSC,0.6534670008354219,0.6526315789473685,0.0038783060884940708
contraceptive_NS,4,20,N1,0.6451963241436925,0.6447368421052632,0.005013210062651983
contraceptive_NS,4,20,N2,0.6552631578947368,0.6543859649122807,0.004324125453988158
contraceptive_NS,4,20,TD_U,0.6529657477025899,0.656140350877193,0.011432070138218014
contraceptive_NS,4,20,kDN,0.6458646616541354,0.643859649122807,0.006452843224773657
breast-w,4,20,CLD,0.9587804397121167,0.9613664596273293,0.007467753936593456
breast-w,4,20,DCP,0.9561963916001184,0.9570807453416148,0.004416533636403624
breast-w,4,20,F1,0.9601616878635513,0.9613871635610766,0.007165567219443526
breast-w,4,20,Hostility,0.959751552795031,0.9613871635610766,0.006771572787167539
breast-w,4,20,LSC,0.9594133885438234,0.9613664596273293,0.006112323493951688
breast-w,4,20,N1,0.9561480824213743,0.9571014492753622,0.005020908732842388
breast-w,4,20,N2,0.9606970324361629,0.962815734989648,0.006748140111333363
breast-w,4,20,TD_U,0.9573065168096223,0.9585300207039336,0.004097516698368959
breast-w,4,20,kDN,0.9591255052745735,0.9613871635610766,0.006524557886899711
contraceptive_NL,16,8,CLD,0.7290418916707577,0.7307774914089347,0.009159395241830867
contraceptive_NL,16,8,DCP,0.7389216167566682,0.738036941580756,0.004138634073992166
contraceptive_NL,16,8,F1,0.732121890852561,0.7339024914089347,0.010887099637225032
contraceptive_NL,16,8,Hostility,0.7331630461462936,0.7339132302405498,0.005677769956161045
contraceptive_NL,16,8,LSC,0.7344061937489772,0.7359428694158076,0.007148956356878603
contraceptive_NL,16,8,N1,0.7289467763050237,0.7297465635738831,0.0058523850179859095
contraceptive_NL,16,8,N2,0.7321331410571101,0.7328286082474227,0.006557853652118853
contraceptive_NL,16,8,TD_U,0.7226589347079038,0.7255798969072165,0.008152318082949668
contraceptive_NL,16,8,kDN,0.7373808501063656,0.7370597079037801,0.005186761070541345
ionosphere,8,16,CLD,0.9147921390778533,0.920079365079365,0.027789152729837317
ionosphere,8,16,DCP,0.9200982615268329,0.923095238095238,0.010977309586176303
ionosphere,8,16,F1,0.9172033257747543,0.923015873015873,0.01508756887871208
ionosphere,8,16,Hostility,0.9167573696145123,0.92015873015873,0.01219485923070729
ionosphere,8,16,LSC,0.919100529100529,0.92015873015873,0.011250943616352142
ionosphere,8,16,N1,0.9208390022675736,0.923015873015873,0.007355159380090368
ionosphere,8,16,N2,0.9193764172335599,0.9258730158730156,0.02100155493580827
ionosphere,8,16,TD_U,0.9136696900982615,0.9173015873015872,0.016872517589625862
ionosphere,8,16,kDN,0.9187263794406652,0.9202380952380952,0.009921888053885686
segment,4,4,CLD,0.9737786023500309,0.9766233766233766,0.012750054285011843
