n_ensemble,method_weights,compl_measure,exp_loss_avg_train_mean,exp_loss_avg_train_median,exp_loss_avg_train_std,misc_rate_train_mean_mean,misc_rate_train_mean_median,misc_rate_train_mean_std,misc_rate_test_mean_mean,misc_rate_test_mean_median,misc_rate_test_mean_std
28,init_hard,Hostility,0.7984254849888518,0.7944914506602432,0.3247601785329878,0.1831797168629774,0.1815059462993129,0.1381721616219789,0.2359008063444337,0.23911875459265175,0.14339213865009912
28,init_hard,LSC,0.7803515765634766,0.7770052683715566,0.3017356988883962,0.17549000869933284,0.1740662915477426,0.12837618806054882,0.22407464188493736,0.238446001367054,0.12833409329932785
28,init_hard,N1,0.7761546097208499,0.7550455090610655,0.3071751421877905,0.17370437111432763,0.164723312903208,0.13069044851604106,0.22673349711639884,0.23335523857420196,0.1357647431240094
28,init_hard,N2,0.7717539984990327,0.8071709504198821,0.2882342266632856,0.17183209118233875,0.18690055440055436,0.12263186432341563,0.21952487122102002,0.21972170452256745,0.12278786171279059
28,init_hard,TD_U,0.7994524730345399,0.8667575309441348,0.2733163122077789,0.18361665823575796,0.2122522051844937,0.11628490240055867,0.2295297609127374,0.24162882636566846,0.12024255831549013
28,init_hard,kDN,0.7983895735643987,0.8228996200714296,0.3262759199061448,0.18316443802193835,0.1935924594703491,0.13881704752804977,0.23340619052752745,0.23231356429829708,0.13791376695926352
29,classic,none,0.7508414265868666,0.7530579393874612,0.27879836766516647,0.1629346479082535,0.1638776833700038,0.11861729258491084,0.21386899105405674,0.21417733411626538,0.12472064578999285
29,init_easy,CLD,0.8286698353653215,0.8686258285398446,0.28570583151371276,0.1960474498690573,0.21304708933106145,0.12155613568935375,0.2304365343296386,0.2378702437912964,0.12124880436924218
29,init_easy,DCP,0.7819945128868224,0.8044892147053576,0.2731073056245146,0.17618901084987176,0.18575958563323655,0.11619597865524818,0.2201775546124435,0.2290264363147658,0.12552623698274748
29,init_easy,F1,0.7718028361425887,0.8312924585409582,0.27835766816525065,0.17185286960045995,0.1971632686709022,0.11842979298811862,0.22170976224578834,0.2200211995066296,0.1274437746106831
29,init_easy,Hostility,0.7733455661286829,0.8079715522743827,0.2658000528290753,0.17250923805653293,0.1872411777163027,0.11308704171961478,0.21530032050086714,0.2194583333333333,0.11475539975245047
29,init_easy,LSC,0.7682142660455912,0.8393630933405611,0.2618543296785971,0.17032607992546359,0.2005969933995928,0.11140829804073707,0.21986501709510795,0.23155178668601478,0.11843173389976994
29,init_easy,N1,0.7624011849093969,0.8149782271374453,0.26854805814454047,0.16785285186560672,0.190222231046132,0.11425620548932842,0.21035839585116156,0.22283561310406946,0.11618716855609522
29,init_easy,N2,0.7657674352132333,0.8493252217627331,0.26786251880470224,0.16928505356946952,0.20483547123473,0.11396453656338365,0.22057699303151612,0.23136042082350805,0.12544935250163886
29,init_easy,TD_U,0.7925651725036182,0.8588708618552006,0.2757447538584376,0.18068639379756116,0.20889675033489424,0.11731810491251714,0.22663788222088932,0.23018911740211628,0.1259461990891402
