weights,n_cycle,n_ensemble,alpha,split,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
CLD,26,129,14,2,0.813089439604595,0.790681150910159,0.12312930891325
CLD,26,129,16,2,0.814231241540265,0.792184380504991,0.122879417670066
CLD,26,129,18,2,0.813198427694642,0.787951807228916,0.121962013679835
CLD,26,129,2,2,0.815029269207775,0.797551379917792,0.121204233113409
CLD,26,129,20,2,0.81442130640938,0.796018790369935,0.12303931644203
CLD,26,129,4,2,0.815382022918168,0.801356429829712,0.121902158283008
CLD,26,129,6,2,0.814041273298603,0.79602466236054,0.12213346340667
CLD,26,129,8,2,0.813739450339613,0.793095238095238,0.122242775624977
CLD,26,233,10,4,0.814998617668633,0.794492072812684,0.122116033672228
CLD,26,233,12,4,0.815083635308191,0.797539635936583,0.121736334525837
CLD,26,233,14,4,0.815652913751546,0.797545507927187,0.12108038880973
CLD,26,233,16,4,0.815059027309599,0.793716970052848,0.122485947315643
CLD,26,233,18,4,0.814299688900366,0.795249559600705,0.122947717112261
CLD,26,233,2,4,0.815032577852281,0.799078097475044,0.122669996494047
CLD,26,233,20,4,0.816057636873776,0.795249559600705,0.121930909991996
CLD,26,233,4,4,0.815797387038152,0.795255431591309,0.120945987431083
CLD,26,233,6,4,0.816751861671263,0.79982971227246,0.121130958607652
CLD,26,233,8,4,0.814739881814888,0.796782149148561,0.121909412612437
CLD,27,80,10,1,0.810087742154222,0.796018790369935,0.121924603757388
CLD,27,80,12,1,0.809113196115836,0.793732193732194,0.121350051971776
CLD,27,80,14,1,0.811205493393609,0.796385542168675,0.122983487834361
CLD,27,80,16,1,0.807909173982351,0.790361445783133,0.124581940594175
CLD,27,80,18,1,0.808169950129026,0.793975903614458,0.124146580522264
CLD,27,80,2,1,0.813956144241277,0.79906048150323,0.119426736784412
CLD,27,80,20,1,0.806544320288208,0.796001174398121,0.125154004181904
CLD,27,80,4,1,0.813949810438364,0.796776277157957,0.12086833651074
CLD,27,80,6,1,0.814239119496863,0.795180722891566,0.120160255710544
CLD,27,80,8,1,0.811666614890396,0.793783252371039,0.12125073691551
CLD,27,134,10,2,0.813908155473309,0.792196124486201,0.121508130565656
CLD,27,134,12,2,0.81443220947811,0.797578347578348,0.121716745373647
CLD,27,134,14,2,0.813371503348023,0.791444509688785,0.123012908101261
CLD,27,134,16,2,0.814258593592145,0.792178508514386,0.122620880884194
CLD,27,134,18,2,0.813170674060897,0.789156626506024,0.122053923613557
CLD,27,134,2,2,0.815162847606903,0.79602466236054,0.121411155748883
CLD,27,134,20,2,0.814655413965863,0.796776277157957,0.122293349292895
CLD,27,134,4,2,0.81597472997311,0.800593071051086,0.121103627067497
CLD,27,134,6,2,0.81443321188235,0.794486200822079,0.121486242348969
CLD,27,134,8,2,0.814629191548031,0.797857142857143,0.12178808120525
CLD,27,242,10,4,0.814650212696841,0.795255431591309,0.122852045230295
CLD,27,242,12,4,0.815358518205837,0.797539635936583,0.121510883623134
CLD,27,242,14,4,0.814521837664108,0.796782149148561,0.122715047980832
CLD,27,242,16,4,0.815145333514592,0.79906048150323,0.122116416843889
CLD,27,242,18,4,0.814412670600562,0.795249559600705,0.123202996014601
CLD,27,242,2,4,0.815088451604714,0.797545507927187,0.123071496543182
CLD,27,242,20,4,0.814275757396073,0.796776277157957,0.122993232994044
CLD,27,242,4,4,0.815687035500958,0.794017094017094,0.121095591286698
CLD,27,242,6,4,0.817185735538087,0.799835584263065,0.120998924424301
CLD,27,242,8,4,0.814853973918597,0.796018790369935,0.122023569396651
CLD,28,83,10,1,0.809462876480286,0.793728714034058,0.122622845621713
CLD,28,83,12,1,0.809691561207317,0.793975903614458,0.121694819840137
CLD,28,83,14,1,0.811675427674591,0.796012918379331,0.121767299359599
CLD,28,83,16,1,0.808165776873218,0.791566265060241,0.124533924002007
CLD,28,83,18,1,0.807736355817222,0.792771084337349,0.123569552756252
CLD,28,83,2,1,0.814632989425344,0.796018790369935,0.118546829065505
CLD,28,83,20,1,0.808028820599369,0.796385542168675,0.124262506189448
CLD,28,83,4,1,0.81315532353233,0.797551379917792,0.121573409224253
CLD,28,83,6,1,0.814115273690502,0.798795180722892,0.120600634690053
CLD,28,83,8,1,0.812478021431659,0.796055979643766,0.12113012840842
CLD,28,139,10,2,0.813982004395955,0.792196124486201,0.120883752922684
CLD,28,139,12,2,0.814308759227364,0.797578347578348,0.122707969403955
CLD,28,139,14,2,0.813811723935925,0.792965355255432,0.122380758637835
CLD,28,139,16,2,0.814392702941815,0.793711098062243,0.122431485895434
CLD,28,139,18,2,0.813787250553885,0.789156626506024,0.121963935872958
CLD,28,139,2,2,0.815130428681308,0.799884339578996,0.120938462538651
CLD,28,139,20,2,0.814625223440843,0.797539635936583,0.122662167032213
CLD,28,139,4,2,0.816182522198639,0.803652378156195,0.120796970854867
CLD,28,139,6,2,0.814709703185568,0.796782149148561,0.120873429644343
CLD,28,139,8,2,0.813875352336852,0.789125073399883,0.121501360297368
CLD,28,251,10,4,0.814373018795276,0.795255431591309,0.12288076312478
CLD,28,251,12,4,0.815783628052043,0.793874643874644,0.121192860808792
CLD,28,251,14,4,0.81436268672762,0.798308866705813,0.122947490233723
CLD,28,251,16,4,0.81545818606575,0.797539635936583,0.122170754945302
CLD,28,251,18,4,0.814373235882572,0.792959483264827,0.123011284857361
CLD,28,251,2,4,0.814660450109339,0.796782149148561,0.123063216785183
CLD,28,251,20,4,0.814815334486005,0.794486200822079,0.122759083809958
CLD,28,251,4,4,0.815885103995693,0.796018790369935,0.12083312179009
CLD,28,251,6,4,0.817480463614691,0.797720797720798,0.120616058722107
CLD,28,251,8,4,0.815145854861602,0.796018790369935,0.121907166925605
CLD,29,86,10,1,0.810610428809012,0.797545507927187,0.121259659265493
CLD,29,86,12,1,0.809821920775016,0.795180722891566,0.122019743143583
CLD,29,86,14,1,0.812050118990441,0.797590361445783,0.121492342638954
CLD,29,86,16,1,0.807923006230931,0.792771084337349,0.124455856386937
CLD,29,86,18,1,0.808557584441402,0.796385542168675,0.122912818439445
CLD,29,86,2,1,0.814011035495,0.799855424473745,0.120204006231458
CLD,29,86,20,1,0.808368613154074,0.797590361445783,0.123896416666183
CLD,29,86,4,1,0.813509327003569,0.795255431591309,0.121153428556217
CLD,29,86,6,1,0.814715178515817,0.797590361445783,0.119746951719232
CLD,29,86,8,1,0.81242340442197,0.791510525098311,0.120825247715038
CLD,29,144,10,2,0.813405097279211,0.791432765707575,0.121230137489111
CLD,29,144,12,2,0.814849802158993,0.797578347578348,0.121536912419855
CLD,29,144,14,2,0.81374139108665,0.790669406928949,0.122110503487929
CLD,29,144,16,2,0.814135712171374,0.793711098062243,0.122534875638125
CLD,29,144,18,2,0.813203170542526,0.788379330593071,0.122477436000405
CLD,29,144,2,2,0.815317769994268,0.798571428571429,0.120965978109565
CLD,29,144,20,2,0.815117143637004,0.794486200822079,0.122526155938694
CLD,29,144,4,2,0.815914154697782,0.802125660598943,0.121125319434226
CLD,29,144,6,2,0.814852430343102,0.797545507927187,0.121263007652457
CLD,29,144,8,2,0.813400575361792,0.792178508514386,0.121745814972048
CLD,29,260,10,4,0.814291823922667,0.795255431591309,0.122889369365393
CLD,29,260,12,4,0.815521459905407,0.798302994715209,0.121394109118132
CLD,29,260,14,4,0.815214779644734,0.800598943041691,0.121882433998582
CLD,29,260,16,4,0.815401333769329,0.798302994715209,0.122174634293102
CLD,29,260,18,4,0.814393914458645,0.792959483264827,0.123021465360925
CLD,29,260,2,4,0.815517357266125,0.798314738696418,0.122580807199494
CLD,29,260,20,4,0.814454383395753,0.795249559600705,0.122781578651352
CLD,29,260,4,4,0.81629091535934,0.797545507927187,0.120838206305237
CLD,29,260,6,4,0.816615996802602,0.793874643874644,0.120938239033592
CLD,29,260,8,4,0.815175285962802,0.794492072812684,0.121986408886233
CLD,30,89,10,1,0.81096440064283,0.795180722891566,0.121221820826802
CLD,30,89,12,1,0.810048904913804,0.795180722891566,0.12184673005079
CLD,30,89,14,1,0.811853529263812,0.798302994715209,0.122266223026725
CLD,30,89,16,1,0.808520934942047,0.791504742077261,0.124188109862035
CLD,30,89,18,1,0.808160683923246,0.796836687485542,0.123068644315981
CLD,30,89,2,1,0.814247247481237,0.797576914179968,0.120168563720405
CLD,30,89,20,1,0.808967727207676,0.796385542168675,0.123745073252726
CLD,30,89,4,1,0.813983231189004,0.798308866705813,0.12052859800401
CLD,30,89,6,1,0.815035087430272,0.8,0.119516316104328
CLD,30,89,8,1,0.811515337693181,0.792273883876937,0.121530302457642
CLD,30,149,10,2,0.813506734441102,0.790669406928949,0.121300643334879
CLD,30,149,12,2,0.814201143068382,0.796782149148561,0.12154320373201
CLD,30,149,14,2,0.814107866244371,0.791566265060241,0.1220166902552
CLD,30,149,16,2,0.814012971046717,0.793711098062243,0.122361878460417
CLD,30,149,18,2,0.812352415478071,0.789906048150323,0.122783027358651
CLD,30,149,2,2,0.816500856865871,0.798571428571429,0.120657038073828
CLD,30,149,20,2,0.814229857182639,0.794486200822079,0.123000791468282
CLD,30,149,4,2,0.815396724407679,0.802125660598943,0.121140138279487
CLD,30,149,6,2,0.815176220811315,0.798297122724604,0.120742479927588
CLD,30,149,8,2,0.813080090739646,0.79141514973576,0.122066198804351
CLD,30,269,10,4,0.814441105102921,0.796782149148561,0.122807692780691
CLD,30,269,12,4,0.815579608731786,0.796776277157957,0.121438256467645
CLD,30,269,14,4,0.815656265890888,0.799835584263065,0.12157651477769
CLD,30,269,16,4,0.815079878061228,0.798302994715209,0.122350233140417
CLD,30,269,18,4,0.814643718220579,0.793722842043453,0.123164118190725
CLD,30,269,2,4,0.81543283321637,0.79984145625367,0.122613645793421
CLD,30,269,20,4,0.815346779712574,0.796012918379331,0.122598083491923
CLD,30,269,4,4,0.816211724769139,0.796018790369935,0.120939596045202
CLD,30,269,6,4,0.817152367553199,0.797578347578348,0.120855561137144
CLD,30,269,8,4,0.815019334068739,0.796018790369935,0.122362434742258
CLD,31,92,10,1,0.810739295730038,0.797578347578348,0.121417837893889
CLD,31,92,12,1,0.810470928974952,0.794546611149664,0.121904890328945
CLD,31,92,14,1,0.812438618928113,0.799832292389544,0.121943962193243
CLD,31,92,16,1,0.808473876413437,0.793019893592413,0.12374883989211
CLD,31,92,18,1,0.807879398893254,0.794563960212815,0.123174537997829
CLD,31,92,2,1,0.81525358337641,0.798340272958594,0.120179052198774
CLD,31,92,20,1,0.808150138372362,0.793975903614458,0.124147683780692
CLD,31,92,4,1,0.814213546204673,0.795255431591309,0.120635790045047
CLD,31,92,6,1,0.814739011009802,0.801204819277108,0.11935501341466
CLD,31,92,8,1,0.811903354595868,0.793031459634513,0.121694183543124
CLD,31,154,10,2,0.813811360932948,0.789906048150323,0.121586885714043
CLD,31,154,12,2,0.814919741862022,0.796018790369935,0.121845243357598
CLD,31,154,14,2,0.814164535910544,0.791432765707575,0.12234953921481
CLD,31,154,16,2,0.814129845989383,0.792947739283617,0.122481492895011
CLD,31,154,18,2,0.813920185330337,0.790669406928949,0.122011956458855
CLD,31,154,2,2,0.816151363028654,0.803333333333333,0.120775376284031
CLD,31,154,20,2,0.814355019395483,0.794486200822079,0.122663001467304
CLD,31,154,4,2,0.81636652645128,0.800587199060482,0.120792217597867
CLD,31,154,6,2,0.815394393386613,0.798297122724604,0.120566313651657
CLD,31,154,8,2,0.813747379583741,0.793705226071638,0.121528840988926
CLD,31,278,10,4,0.81464591419524,0.796018790369935,0.122334436529055
CLD,31,278,12,4,0.815059989445767,0.796776277157957,0.121352628416726
CLD,31,278,14,4,0.815026261322491,0.799072225484439,0.121684431772405
CLD,31,278,16,4,0.814619078332743,0.796776277157957,0.122495345478645
CLD,31,278,18,4,0.814677942444764,0.791432765707575,0.123114476184081
CLD,31,278,2,4,0.815506784660496,0.798308866705813,0.122124931769808
CLD,31,278,20,4,0.815976160416098,0.793722842043453,0.122002511546421
CLD,31,278,4,4,0.816491929361737,0.797545507927187,0.120585964763387
CLD,31,278,6,4,0.81722355253674,0.79982971227246,0.121373204779677
CLD,31,278,8,4,0.815478549849262,0.796782149148561,0.121929272280577
CLD,32,95,10,1,0.810758254973256,0.796018790369935,0.121719563388029
CLD,32,95,12,1,0.810706538276606,0.794552394170715,0.121631335480295
CLD,32,95,14,1,0.812146739676447,0.797553782095767,0.12151073415467
CLD,32,95,16,1,0.808372275297316,0.792947739283617,0.123906531955632
CLD,32,95,18,1,0.809208238871396,0.791566265060241,0.12250130266419
CLD,32,95,2,1,0.814432460281232,0.799835584263065,0.120127760509176
CLD,32,95,20,1,0.808506480065657,0.793975903614458,0.12437420159939
CLD,32,95,4,1,0.814368262099193,0.795249559600705,0.121072898299021
CLD,32,95,6,1,0.81463572314705,0.802409638554217,0.119843884942531
CLD,32,95,8,1,0.812534660478142,0.793789035392089,0.12167168001221
CLD,32,159,10,2,0.813855257570901,0.789906048150323,0.121305764958101
CLD,32,159,12,2,0.815617844501788,0.795255431591309,0.12133622230744
CLD,32,159,14,2,0.813602188645418,0.793728714034058,0.122798322980762
CLD,32,159,16,2,0.814674892149399,0.792184380504991,0.122152179259787
CLD,32,159,18,2,0.814113041256708,0.791566265060241,0.121966169723138
CLD,32,159,2,2,0.816480020828558,0.803333333333333,0.120249644830442
CLD,32,159,20,2,0.81466841008595,0.796788021139166,0.12222714153423
CLD,32,159,4,2,0.816176449740359,0.802619047619048,0.120805532113573
CLD,32,159,6,2,0.815905920088545,0.797533763945978,0.120205871675921
CLD,32,159,8,2,0.814046608636712,0.794468584850264,0.121081066038039
CLD,32,287,10,4,0.815089207092094,0.796018790369935,0.122003430655258
CLD,32,287,12,4,0.816213878298218,0.799066353493834,0.121001047948121
CLD,32,287,14,4,0.814805688729411,0.798308866705813,0.122522205684508
CLD,32,287,16,4,0.814430920896399,0.796776277157957,0.12285067870182
CLD,32,287,18,4,0.815147300955868,0.792959483264827,0.122424650129481
CLD,32,287,2,4,0.815096901776866,0.797545507927187,0.12285152139045
CLD,32,287,20,4,0.815591332770839,0.794486200822079,0.122430094820187
CLD,32,287,4,4,0.815958656490527,0.796018790369935,0.120694987675223
CLD,32,287,6,4,0.81723972335735,0.799066353493834,0.1211915651218
CLD,32,287,8,4,0.815797418822354,0.795255431591309,0.121480269867288
CLD,33,98,10,1,0.809948896655211,0.796018790369935,0.122306536198677
CLD,33,98,12,1,0.809952944035319,0.796055979643766,0.121986858976165
CLD,33,98,14,1,0.812131825768277,0.799086282674069,0.121596838364576
CLD,33,98,16,1,0.809014693108014,0.791498959056211,0.123216362498741
CLD,33,98,18,1,0.809244740356589,0.793711098062243,0.122883375572704
CLD,33,98,2,1,0.815400260879127,0.799097848716169,0.119947756456533
CLD,33,98,20,1,0.808013500655752,0.792178508514386,0.124239327511077
CLD,33,98,4,1,0.814791043512313,0.798314738696418,0.120132314214132
CLD,33,98,6,1,0.81461622119506,0.801204819277108,0.119571810661943
CLD,33,98,8,1,0.812148868342758,0.791510525098311,0.121862777261596
CLD,33,164,10,2,0.813840949006543,0.792196124486201,0.121504288450587
CLD,33,164,12,2,0.815648608864048,0.796018790369935,0.120855430062604
CLD,33,164,14,2,0.813229222277583,0.792959483264827,0.123208380962672
CLD,33,164,16,2,0.814412612041732,0.789894304169113,0.122014378087938
CLD,33,164,18,2,0.814064827713266,0.788373458602466,0.122092885134948
CLD,33,164,2,2,0.816883677645365,0.803333333333333,0.119569017206096
CLD,33,164,20,2,0.815299645104499,0.796782149148561,0.121689112165338
CLD,33,164,4,2,0.816364720000436,0.8044124450613,0.12054897639253
CLD,33,164,6,2,0.816106628887384,0.798334489937543,0.120229073368063
CLD,33,164,8,2,0.81350877380825,0.793705226071638,0.12205833570214
CLD,33,296,10,4,0.815467066143112,0.795255431591309,0.121899262166609
CLD,33,296,12,4,0.815637513303596,0.800593071051086,0.121808422122206
CLD,33,296,14,4,0.815474463048552,0.797857142857143,0.121751677711296
CLD,33,296,16,4,0.815438241939637,0.795249559600705,0.121995955787748
CLD,33,296,18,4,0.814918453818648,0.794480328831474,0.122839082240553
CLD,33,296,2,4,0.814770178763408,0.798302994715209,0.122905646403596
CLD,33,296,20,4,0.815870275097595,0.796012918379331,0.122078965937915
CLD,33,296,4,4,0.815956393788532,0.794492072812684,0.12078905115779
CLD,33,296,6,4,0.817506907777672,0.8,0.121342630427346
CLD,33,296,8,4,0.816307189260352,0.796782149148561,0.120979321869856
CLD,34,101,10,1,0.811093183140724,0.796788021139166,0.121403415753246
CLD,34,101,12,1,0.809971739966259,0.796385542168675,0.122143622814345
CLD,34,101,14,1,0.811123040883381,0.797571131158917,0.121770166337103
CLD,34,101,16,1,0.807799071642961,0.791498959056211,0.123728011666083
CLD,34,101,18,1,0.80999984070341,0.791566265060241,0.122019155841252
CLD,34,101,2,1,0.815026130378791,0.801370575988897,0.11984722889495
CLD,34,101,20,1,0.808508386708129,0.791566265060241,0.123843264052304
CLD,34,101,4,1,0.814333223329101,0.800604815032296,0.121395107398804
CLD,34,101,6,1,0.81480291016998,0.797590361445783,0.11970832866265
CLD,34,101,8,1,0.811830490566513,0.793031459634513,0.122191145924444
CLD,34,169,10,2,0.81360506419905,0.793722842043453,0.122107193546407
CLD,34,169,12,2,0.816007658774306,0.796018790369935,0.120520952783296
CLD,34,169,14,2,0.813544646446335,0.79142689371697,0.122840237325714
CLD,34,169,16,2,0.814490911537728,0.79141514973576,0.121869568848196
CLD,34,169,18,2,0.814021732209944,0.789136817381092,0.121729329391012
CLD,34,169,2,2,0.817096341152825,0.802894891368174,0.119743046439098
CLD,34,169,20,2,0.814309378211134,0.796018790369935,0.122102065429609
CLD,34,169,4,2,0.81571171892736,0.798302994715209,0.121023392982138
CLD,34,169,6,2,0.815753748178821,0.799072225484439,0.120488994914525
CLD,34,169,8,2,0.81429442421161,0.796764533176747,0.121656153187806
CLD,34,305,10,4,0.814813378891729,0.793728714034058,0.122518869391104
CLD,34,305,12,4,0.815832760058063,0.800593071051086,0.121511404362219
CLD,34,305,14,4,0.815287696312805,0.797545507927187,0.12138008201507
CLD,34,305,16,4,0.815761540207602,0.797539635936583,0.121565869672423
CLD,34,305,18,4,0.81491143305674,0.792190252495596,0.122658084913156
CLD,34,305,2,4,0.814988684165594,0.800598943041691,0.123095116987999
CLD,34,305,20,4,0.816020700783322,0.796776277157957,0.121636986102656
CLD,34,305,4,4,0.816436144912958,0.796782149148561,0.120385856669027
CLD,34,305,6,4,0.817557316437613,0.8,0.120986160217577
CLD,34,305,8,4,0.816207686113331,0.798308866705813,0.121103757667284
CLD,35,104,10,1,0.809910727787745,0.797578347578348,0.121805133226393
CLD,35,104,12,1,0.809812030297172,0.793732193732194,0.122161807858501
CLD,35,104,14,1,0.811598675260869,0.797590361445783,0.122238134795905
CLD,35,104,16,1,0.808436145066745,0.793014110571362,0.123245233910924
CLD,35,104,18,1,0.809222730307666,0.795180722891566,0.122436571578685
CLD,35,104,2,1,0.81537556113513,0.800598943041691,0.119444733449859
CLD,35,104,20,1,0.809241525231223,0.795180722891566,0.123252666353214
CLD,35,104,4,1,0.814664618180231,0.79982971227246,0.121060467954109
CLD,35,104,6,1,0.815092149030905,0.797590361445783,0.118927539445604
