,n_cycle,n_ensemble,alpha,split,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
1030,7,230,2,16,0.8145316152936671,0.7967821491485614,0.12079164009875358
1031,7,230,4,16,0.814619598689688,0.7968135554013417,0.1211363805551395
1032,7,230,6,16,0.8147297039698267,0.7975903614457831,0.12078006594452725
1033,7,230,8,16,0.8147136445285351,0.7960187903699354,0.12076942305480211
1034,7,230,10,16,0.814934459536032,0.7951807228915663,0.1206720516273538
1035,7,230,12,16,0.8148119957984696,0.7960559796437658,0.12114460903966766
1036,7,230,14,16,0.814983675255354,0.7982971227246036,0.12081936967447446
1037,7,230,16,16,0.8139591784481991,0.7975769141799676,0.1211725202853319
1038,7,230,18,16,0.8141585455613166,0.7952868378440897,0.12136172282953944
1039,7,230,20,16,0.8145607272850003,0.794474456840869,0.1207707236523942
1040,7,258,2,18,0.8146106795474957,0.7960675456858664,0.12077282995981979
1041,7,258,4,18,0.8145814087978075,0.7963855421686747,0.1212371836404802
1042,7,258,6,18,0.8147969050957244,0.7952436876100999,0.12077007565217628
1043,7,258,8,18,0.8144701963345982,0.7960187903699354,0.12106206600424188
1044,7,258,10,18,0.8147676499726352,0.7960246623605403,0.12114887020578144
1045,7,258,12,18,0.8144194865097423,0.7952319436288902,0.12119635570116465
1046,7,258,14,18,0.8144540766021102,0.7977207977207976,0.12104676095042234
1047,7,258,16,18,0.8144814391566649,0.7960444136016654,0.12095236817977838
1048,7,258,18,18,0.814959004564117,0.7977207977207976,0.12065917118543665
1049,7,258,20,18,0.814372713197105,0.7975513799177921,0.12112612511749038
1050,7,286,2,20,0.8143806447586127,0.7975903614457831,0.12079479160840614
1051,7,286,4,20,0.8154057742876357,0.796,0.12034303840146754
1052,7,286,6,20,0.8145302179787638,0.798005698005698,0.12113130299187558
1053,7,286,8,20,0.8146088434300466,0.796,0.12119181510149214
1054,7,286,10,20,0.8153025899914831,0.7980952380952381,0.12055315415974627
1055,7,286,12,20,0.8145714651829675,0.7952495596007046,0.12121559189427283
1056,7,286,14,20,0.8149418234181585,0.7968251214434421,0.12080715133380826
1057,7,286,16,20,0.8145831667514649,0.7978632478632479,0.12102738605645186
1058,7,286,18,20,0.8147096704380247,0.79529262086514,0.12105255731792089
1059,7,286,20,20,0.8145765256548712,0.7967821491485614,0.1214212740294323
1060,7,314,2,22,0.8145757560601624,0.7975337639459777,0.12088703325067532
1061,7,314,4,22,0.8148689397788951,0.7959953024075161,0.12055531577205815
1062,7,314,6,22,0.8146202943493487,0.7952810548230396,0.12115238306548864
1063,7,314,8,22,0.8148354414620235,0.7975903614457831,0.12096694804205031
1064,7,314,10,22,0.8150219800462096,0.7951807228915663,0.12058921621907918
1065,7,314,12,22,0.8145020608855449,0.7960246623605401,0.12101701682114173
1066,7,314,14,22,0.8145382144215892,0.7960617626648161,0.1209159071706767
1067,7,314,16,22,0.8149844017354817,0.7963855421686747,0.12080863451891222
1068,7,314,18,22,0.8144886684241632,0.7975455079271873,0.12101201790673195
1069,7,314,20,22,0.8150391837150007,0.7975903614457831,0.12089142063538916
1070,7,342,2,24,0.8146414237779628,0.7978632478632479,0.12063438827665317
1071,7,342,4,24,0.8148420027978575,0.7975826972010178,0.12093181107775913
1072,7,342,6,24,0.8143795232819961,0.7960129183793306,0.12104002244988636
1073,7,342,8,24,0.8149566598371882,0.7975903614457831,0.12069468851915356
1074,7,342,10,24,0.8148806235038915,0.7952554315913094,0.12051851176672543
1075,7,342,12,24,0.814816860914142,0.7953099699282905,0.12123988376800239
1076,7,342,14,24,0.8147101546790397,0.7963855421686747,0.12104879243910889
1077,7,342,16,24,0.8154464996950621,0.7967762771579565,0.12030669238332517
1078,7,342,18,24,0.8149877918971766,0.7968077723802914,0.12087738956562366
1079,7,342,20,24,0.8148225574865035,0.7967821491485614,0.12120464488714516
1080,8,23,2,1,0.8073864195047489,0.7892435808466343,0.12405108247559694
1081,8,23,4,1,0.8078076816249491,0.7937404580152672,0.12338566829238605
1082,8,23,6,1,0.8070140879775272,0.7885033541522091,0.12373168318469704
1083,8,23,8,1,0.8078416396730903,0.7903614457831326,0.12295629747495529
1084,8,23,10,1,0.806760233881734,0.7891250733998826,0.12273629024577995
1085,8,23,12,1,0.8056324783783623,0.7893939393939393,0.12354113833766042
1086,8,23,14,1,0.8058044804109425,0.7907471663196854,0.12395632820233028
1087,8,23,16,1,0.8060142866467566,0.7921902524955959,0.12327884047924527
1088,8,23,18,1,0.8062156102400951,0.7904558404558404,0.1231680946176885
1089,8,23,20,1,0.8048605538446278,0.7914816099930604,0.12478806449583747
1090,8,39,2,2,0.811383436174961,0.7943019943019942,0.12229645878867529
1091,8,39,4,2,0.8108599002042876,0.7906517909571344,0.12248135877991619
1092,8,39,6,2,0.8108342090857449,0.7930952380952381,0.12222826417950346
1093,8,39,8,2,0.8113119636482784,0.7929712272460364,0.12206483795340445
1094,8,39,10,2,0.8101463470929365,0.7930141105713624,0.12239567848545028
1095,8,39,12,2,0.8097733437311626,0.7937287140340575,0.12264351707284771
1096,8,39,14,2,0.810831786089575,0.7930430256766134,0.12253157630262101
1097,8,39,16,2,0.8102520979971096,0.793939393939394,0.12251705083404997
1098,8,39,18,2,0.810169993399771,0.7903614457831325,0.1224440927490097
1099,8,39,20,2,0.8106848289463897,0.7921961244862008,0.1223111537565183
1100,8,71,2,4,0.8122256005436805,0.7938006014341893,0.12257182579966659
1101,8,71,4,4,0.8121753424530912,0.7940170940170941,0.12211808061920802
1102,8,71,6,4,0.8129374911412449,0.7960129183793306,0.12179392191386214
1103,8,71,8,4,0.8125139588483781,0.7939759036144578,0.12223376805633712
1104,8,71,10,4,0.8128014105054187,0.7944627128596594,0.12172410839660211
1105,8,71,12,4,0.8128911332010298,0.7933333333333333,0.12158212844745146
1106,8,71,14,4,0.8129321607531496,0.7960129183793306,0.12147937412833333
1107,8,71,16,4,0.8125446276840872,0.7930372426555633,0.12178147022388253
1108,8,71,18,4,0.8126206936455093,0.7952436876100999,0.12157197769788997
1109,8,71,20,4,0.8126432169978999,0.7945887445887446,0.12188677360505905
1110,8,103,2,6,0.8134678621350601,0.7953099699282905,0.12128493605206594
1111,8,103,4,6,0.8132557685526618,0.7951807228915663,0.12144604423458878
1112,8,103,6,6,0.8128169855442788,0.7952495596007046,0.12187155373552129
1113,8,103,8,6,0.8136607107763985,0.795237815619495,0.12126276580244619
1114,8,103,10,6,0.81339572954706,0.7941558441558441,0.12156910613000917
1115,8,103,12,6,0.8133692324824845,0.7951807228915662,0.12172768319150809
1116,8,103,14,6,0.813252921388006,0.7960187903699354,0.12142000138857327
1117,8,103,16,6,0.8134887728025834,0.7940170940170941,0.1215911303045671
1118,8,103,18,6,0.8133180892670234,0.793711098062243,0.1214238830532035
1119,8,103,20,6,0.813439377904837,0.7960070463887258,0.12164429780599928
1120,8,135,2,8,0.81354243210612,0.7937716863289382,0.12158297689938076
1121,8,135,4,8,0.8136070051990334,0.7943722943722944,0.1214469831693374
1122,8,135,6,8,0.8139679386118676,0.7945350451075642,0.12106253215557951
1123,8,135,8,8,0.81459213664177,0.7960791117279667,0.12124074743307957
1124,8,135,10,8,0.8141112203536509,0.7963855421686746,0.1211924484045639
1125,8,135,12,8,0.813845462238693,0.7960733287069164,0.1213204575143785
1126,8,135,14,8,0.8142807130627091,0.797588480222068,0.12125745584213647
1127,8,135,16,8,0.8139458978098361,0.7963855421686747,0.12101168312790125
1128,8,135,18,8,0.8141962079648756,0.7963855421686747,0.12092507082325843
1129,8,135,20,8,0.8135803407923538,0.7951807228915663,0.12166438470695361
1130,8,167,2,10,0.8144974285629719,0.7944979448032883,0.12089539929825206
1131,8,167,4,10,0.8138822274790333,0.7952554315913094,0.12114418989083642
1132,8,167,6,10,0.8142831717449581,0.7963855421686747,0.12127368479370432
1133,8,167,8,10,0.8137974821744284,0.7951807228915663,0.12149668806392647
1134,8,167,10,10,0.8148503692909163,0.7975455079271873,0.1211999943578386
1135,8,167,12,10,0.8146502135684521,0.7952495596007046,0.12096120390933895
1136,8,167,14,10,0.8139297893611499,0.7952554315913094,0.12118799347824372
1137,8,167,16,10,0.8141203362236699,0.7960129183793306,0.12108924491261781
1138,8,167,18,10,0.8143970985420788,0.7952984038861901,0.12099678648496817
1139,8,167,20,10,0.8144857953898516,0.794474456840869,0.12104173782840366
1140,8,199,2,12,0.8145434704720423,0.7975903614457831,0.1213600076886515
1141,8,199,4,12,0.8143718515572215,0.7975783475783476,0.1211305999864586
1142,8,199,6,12,0.8147517051383341,0.7967704051673518,0.12083743582769138
1143,8,199,8,12,0.814105694524049,0.7951807228915663,0.12141358562004123
1144,8,199,10,12,0.81466648077248,0.7951807228915663,0.12074755754282937
1145,8,199,12,12,0.8146136101158286,0.7960129183793306,0.12090818203144901
1146,8,199,14,12,0.8141270400658968,0.7943722943722944,0.12118071136102009
1147,8,199,16,12,0.8141468731780744,0.7968193384223918,0.12105829228924017
1148,8,199,18,12,0.8144022214381984,0.7968251214434421,0.12092150380992098
1149,8,199,20,12,0.8147176698173781,0.7963855421686746,0.12092609032581632
1150,8,231,2,14,0.814271657134708,0.7960617626648161,0.1213717281265377
1151,8,231,4,14,0.814378080907956,0.7941595441595442,0.12110015374035576
1152,8,231,6,14,0.8145780194274402,0.7944803288314739,0.12135498074481213
1153,8,231,8,14,0.8148732556747059,0.7978632478632479,0.12097951277652556
1154,8,231,10,14,0.8148703654214936,0.798005698005698,0.12092645392404958
1155,8,231,12,14,0.8146564002102018,0.7951807228915663,0.12072848231834016
1156,8,231,14,14,0.8143309154744428,0.7983029947152085,0.12116754463529657
1157,8,231,16,14,0.81463641358828,0.7951807228915663,0.12100258243659363
1158,8,231,18,14,0.81402203023569,0.795237815619495,0.12084373752980074
1159,8,231,20,14,0.8145905340314339,0.7968077723802914,0.12110275735850172
1160,8,263,2,16,0.8145952093487644,0.7968193384223918,0.12100693959117621
1161,8,263,4,16,0.8146721470865719,0.7975903614457831,0.12119408976738283
1162,8,263,6,16,0.8145994990412427,0.7967821491485614,0.12084822559144295
1163,8,263,8,16,0.8149000062935297,0.7960187903699354,0.12086078493643464
1164,8,263,10,16,0.8147718277944088,0.7960070463887258,0.12081435428093021
1165,8,263,12,16,0.8150208893778619,0.796001174398121,0.12093531092069226
1166,8,263,14,16,0.8147192248309623,0.7978632478632479,0.12085394424856659
1167,8,263,16,16,0.8148084809052912,0.7959953024075161,0.12083353428276129
1168,8,263,18,16,0.8142107661334255,0.7945466111496645,0.121278171692587
1169,8,263,20,16,0.8146666572485503,0.7945466111496645,0.1206629831079795
1170,8,295,2,18,0.8146978194752282,0.7975396359365825,0.12075318391194653
1171,8,295,4,18,0.8148094913034253,0.7968135554013417,0.1211495940386431
1172,8,295,6,18,0.8152141611955321,0.7975903614457831,0.12068120971950765
1173,8,295,8,18,0.8147173715237508,0.7975903614457831,0.120918385771496
1174,8,295,10,18,0.8148125234728584,0.7960733287069165,0.12106972201824179
1175,8,295,12,18,0.8145591367944284,0.7959953024075161,0.1209996082237436
1176,8,295,14,18,0.8146479321200868,0.7963855421686747,0.12092583606850653
1177,8,295,16,18,0.814627357221269,0.7975455079271873,0.120734483301092
1178,8,295,18,18,0.8149784257920467,0.798005698005698,0.12072696735460518
1179,8,295,20,18,0.8143997505089834,0.7952554315913094,0.120947703153595
1180,8,327,2,20,0.814544514647835,0.7975455079271873,0.12067464798484882
1181,8,327,4,20,0.8155738940465698,0.7975711311589174,0.12027544328184032
1182,8,327,6,20,0.8144787653636195,0.7975903614457831,0.12094228103117198
1183,8,327,8,20,0.8147948438071364,0.7975337639459777,0.12107870201253638
1184,8,327,10,20,0.8150563139938518,0.7998179682912507,0.12098647772051524
1185,8,327,12,20,0.8148984695925593,0.7945408281286144,0.12085267974675279
1186,8,327,14,20,0.8152062350304539,0.7978632478632479,0.12084943380351863
1187,8,327,16,20,0.8146032766240939,0.798314738696418,0.12098400808606583
1188,8,327,18,20,0.8150233463568575,0.7960187903699354,0.12097131456863253
1189,8,327,20,20,0.8147398564899906,0.798005698005698,0.12118960153709017
1190,9,26,2,1,0.8092549785186406,0.791566265060241,0.12268092153392639
1191,9,26,4,1,0.8087842081624129,0.7944803288314739,0.12322450069403654
1192,9,26,6,1,0.8078930873288258,0.7907356002775849,0.12316080291874701
1193,9,26,8,1,0.8084708203566414,0.791566265060241,0.12302021717571991
1194,9,26,10,1,0.807307005884034,0.7922507517927365,0.12266236973692062
1195,9,26,12,1,0.80680673688855,0.7902597402597402,0.12339891822889998
1196,9,26,14,1,0.8067260851772055,0.793746330005872,0.12401317928339603
1197,9,26,16,1,0.8067885838859473,0.789142689371697,0.12268308655526555
1198,9,26,18,1,0.8072969817879977,0.791566265060241,0.12283724608836909
1199,9,26,20,1,0.8059916692324846,0.7914445096887845,0.12389639388162345
1200,9,44,2,2,0.8118578170759593,0.7939759036144578,0.12227864738594517
1201,9,44,4,2,0.8113188168603049,0.7941595441595442,0.12236643451211211
1202,9,44,6,2,0.8114513854898223,0.7930952380952381,0.12167079741641362
1203,9,44,8,2,0.8111676049964825,0.791566265060241,0.12268186326530539
1204,9,44,10,2,0.810712357809704,0.7927710843373494,0.122162196049181
1205,9,44,12,2,0.8102696491703768,0.7938179504973398,0.12237554887788263
1206,9,44,14,2,0.8111917270543967,0.7927710843373494,0.1221328979506821
1207,9,44,16,2,0.8104092866901239,0.7930256766134629,0.1228378105015101
1208,9,44,18,2,0.8109446812691959,0.7929418672930123,0.12187773295626922
1209,9,44,20,2,0.8106700405945175,0.7907356002775849,0.12246844574801341
1210,9,80,2,4,0.8125595804358676,0.7939759036144578,0.12210076994674957
1211,9,80,4,4,0.8123266894864681,0.7945350451075642,0.12223355450258618
1212,9,80,6,4,0.8130529560886272,0.794474456840869,0.1216250921394039
1213,9,80,8,4,0.8126288337889784,0.7960559796437658,0.12212499066059743
1214,9,80,10,4,0.8133523427765853,0.7945697432338654,0.12169697324772466
1215,9,80,12,4,0.8133672763899267,0.7939759036144578,0.1213947444066843
1216,9,80,14,4,0.8131542586861478,0.7952984038861901,0.1214089280892117
1217,9,80,16,4,0.8127948229231334,0.7944803288314739,0.1215620020939027
1218,9,80,18,4,0.812834136696261,0.7951807228915663,0.1212810971274249
1219,9,80,20,4,0.8129435871654661,0.7968077723802914,0.12176917341701964
1220,9,116,2,6,0.8140195481891288,0.7975903614457831,0.12101364630750648
1221,9,116,4,6,0.8136125120184504,0.796030534351145,0.12142970521366561
1222,9,116,6,6,0.8131905740164785,0.7952554315913094,0.12157722273800711
1223,9,116,8,6,0.8138863381190032,0.795237815619495,0.12131543239296654
1224,9,116,10,6,0.8139898338141216,0.7937228420434528,0.1214535416685176
1225,9,116,12,6,0.8136184944278259,0.796,0.1217129159224333
1226,9,116,14,6,0.8131271523792603,0.7944979448032883,0.12149447563462171
1227,9,116,16,6,0.813390724495522,0.7951807228915663,0.12161090773126282
1228,9,116,18,6,0.813206127631397,0.793939393939394,0.1215989415832943
1229,9,116,20,6,0.8137551212510447,0.795237815619495,0.12120130302423851
1230,9,152,2,8,0.8138043352317111,0.7939759036144578,0.12130354500255146
1231,9,152,4,8,0.8139921230434873,0.7960070463887258,0.1211530717307534
1232,9,152,6,8,0.8145626038606555,0.7944862008220788,0.12063989747665377
1233,9,152,8,8,0.8146265924330376,0.7963855421686747,0.12115534022676158
1234,9,152,10,8,0.8143312611467325,0.7952436876100999,0.12104060097774723
1235,9,152,12,8,0.8140192454003403,0.7980952380952381,0.12126297536156397
1236,9,152,14,8,0.8144715094555909,0.796,0.12119096651811306
1237,9,152,16,8,0.8144253637849149,0.7937890353920889,0.12059959759163612
1238,9,152,18,8,0.8143301778730488,0.7960187903699354,0.1207776320599284
1239,9,152,20,8,0.8133793720149999,0.7952554315913094,0.12188318758206526
1240,9,188,2,10,0.8143863987716866,0.7941595441595442,0.12077268720118114
1241,9,188,4,10,0.8137313282698315,0.7967821491485614,0.12125300667160524
1242,9,188,6,10,0.8144511408875141,0.7975513799177921,0.12108280178482957
1243,9,188,8,10,0.814239933284027,0.7967704051673518,0.12125724621683082
1244,9,188,10,10,0.8149478559714292,0.7968251214434421,0.12100103253476106
1245,9,188,12,10,0.8148050870545006,0.796,0.12093635609174629
1246,9,188,14,10,0.8144384538246487,0.7952554315913094,0.12109752271687632
1247,9,188,16,10,0.8142626720846374,0.7960187903699354,0.12110965347941396
1248,9,188,18,10,0.8145089661487787,0.7952495596007046,0.1209170363909141
1249,9,188,20,10,0.8148938975878388,0.7963855421686747,0.1209090921360054
1250,9,224,2,12,0.8145330397129198,0.7975903614457831,0.12123638383337051
1251,9,224,4,12,0.8145292945799643,0.7968019893592413,0.12105559679402451
1252,9,224,6,12,0.8150057349414741,0.795267175572519,0.1207919012481056
1253,9,224,8,12,0.8144975419918605,0.7975783475783476,0.12112275465449726
1254,9,224,10,12,0.8147883983111706,0.7960501966227157,0.12078164266841374
1255,9,224,12,12,0.814685162250471,0.797588480222068,0.12095716806052717
1256,9,224,14,12,0.8143673791205727,0.7952554315913094,0.12124998882425486
1257,9,224,16,12,0.814418808212374,0.7960733287069165,0.12082529756484271
1258,9,224,18,12,0.8146442142951354,0.7975572519083969,0.12064883350042187
1259,9,224,20,12,0.8146849402703608,0.7975337639459777,0.12099948104321322
1260,9,260,2,14,0.8147763553415495,0.7968193384223918,0.12103058566857468
1261,9,260,4,14,0.8147319993449242,0.796,0.1210799014922553
1262,9,260,6,14,0.8147976489403608,0.7960129183793306,0.12123190390024978
1263,9,260,8,14,0.8153721593147534,0.7985714285714286,0.12063670362219431
1264,9,260,10,14,0.8147515600411477,0.798314738696418,0.12109952614439294
1265,9,260,12,14,0.8148884179023959,0.794474456840869,0.12059556432161166
1266,9,260,14,14,0.814336276019307,0.798005698005698,0.12119004449598927
1267,9,260,16,14,0.8143657564764993,0.7975455079271873,0.12118622172171914
1268,9,260,18,14,0.8140471882738738,0.7951807228915663,0.12105341974955847
1269,9,260,20,14,0.8147176597764686,0.7968077723802914,0.12095999380525538
1270,9,296,2,16,0.814680328867622,0.7967821491485614,0.12093376170218488
